Exited,Tenure,NumOfProducts,Age,EstimatedSalary
0,9,2,36,104852.6
0,7,1,28,188850.89
0,2,1,42,28615.8
0,10,2,38,172001.44
0,8,1,26,60116.57
0,4,2,59,170528.63
0,0,2,45,189683.7
0,9,2,37,49734.94
1,1,1,65,121529.59
0,10,1,47,71071.47
0,4,1,34,142995.32
0,6,1,31,13054.25
0,2,2,43,89402.54
0,1,1,32,111241.37
0,2,1,38,119638.85
0,6,2,19,151581.79
1,6,1,45,73881.68
0,9,2,46,176902.83
0,2,2,41,7034.94
0,7,1,29,122547.58
0,7,2,34,161559.12
1,10,4,41,137510.41
0,6,1,39,185366.56
0,9,2,40,182224.14
0,7,1,36,42581.04
0,9,2,37,31921.95
1,5,1,23,102460.84
0,2,2,32,109681.29
1,3,2,53,106345.05
0,1,2,49,102472.9
0,3,2,35,36249.76
1,9,1,43,32996.89
0,8,1,45,195123.94
0,8,2,63,57014.43
1,2,1,59,159483.76
0,7,2,39,100929.59
0,8,2,49,12513.07
0,5,2,42,74900.9
0,2,2,38,137111.89
0,3,2,31,60212.51
0,1,2,40,187343.4
0,8,2,23,183284.53
0,1,2,30,8125.39
0,3,2,39,103220.56
0,2,1,26,96885.19
0,1,1,32,2548451
0,4,1,39,147530.06
0,6,2,27,33389.42
0,6,2,37,45309.24
0,6,2,41,35230.61
0,6,2,36,59816.41
0,8,2,40,69080.46
0,7,2,33,143450.61
0,9,2,36,40774.01
0,8,1,38,99377.27
0,4,1,35,133617.43
1,1,1,43,101495
1,7,1,40,119333.95
0,4,2,42,167682.37
0,3,2,44,152884.85
0,4,2,23,70400.86
0,2,2,44,65413.41
0,2,2,30,182728.8
0,4,2,42,81442.6
0,2,2,35,144251.38
0,5,1,39,40207.06
1,3,1,29,54530.51
1,2,1,46,32683.88
0,3,2,34,104703.96
0,4,2,27,26907.43
0,6,2,30,180591.32
0,9,1,32,60905.51
1,4,1,47,47777.15
0,6,2,44,108222.68
0,2,1,40,3554.63
0,8,2,29,78616.92
0,10,1,20,100566.81
0,8,2,25,183259.35
0,3,2,43,159131.21
1,2,1,48,160976.85
0,3,2,30,42933.26
0,1,2,27,91291.2
0,1,2,43,52471.36
0,1,1,43,108804.28
0,5,2,57,122449.18
0,6,2,42,41682.3
0,9,2,30,148887.69
0,1,1,31,137784.25
1,9,2,43,190573.91
0,2,1,38,102076.03
0,5,1,25,56307.51
0,6,2,27,49775.58
0,4,1,36,4395.45
1,4,1,44,28461.29
0,1,1,39,28184.7
0,2,2,48,456190
0,1,2,40,194273.12
0,1,2,35,148537.07
0,4,2,46,116378.31
0,5,2,37,6761.84
0,2,2,39,81995.92
0,8,2,55,14392.68
1,9,2,35,468.94
0,1,2,38,122379.54
1,1,1,56,13228.93
1,8,2,67,154002.02
0,7,1,54,112777.38
0,1,1,41,128528.83
0,10,2,40,170122.22
0,9,1,28,2803.89
1,5,1,35,181918.26
1,4,1,42,115241.96
0,2,2,40,129956.13
0,1,1,34,45858.49
1,7,4,49,131083.56
0,6,1,27,46422.46
0,6,2,43,57675.88
0,8,2,71,169741.96
0,10,2,42,26022.37
1,9,1,40,125334.16
0,10,1,67,21343.74
0,5,1,43,139971.01
0,4,2,39,47455.82
0,8,2,32,55593.8
1,5,2,50,191756.54
0,9,2,48,76373.38
0,9,2,31,169278.51
0,0,1,34,136909.88
0,3,2,37,54865.92
0,7,2,30,156529.44
0,2,1,32,113482.2
0,8,2,23,63446.47
0,2,1,37,13624.02
0,9,1,37,148814.54
0,3,2,31,65567.91
0,2,2,42,6409.55
0,2,1,35,126997.53
1,7,1,55,171762.87
1,9,1,35,129031.19
0,3,2,48,182691.31
0,6,2,39,12351.01
0,2,1,37,135123.96
0,9,1,65,181490.42
0,5,2,35,186490.37
0,6,2,40,41248.8
0,6,1,41,116267.28
0,0,1,41,9201.53
0,5,2,38,80630.32
0,2,1,44,159165.7
1,7,2,37,86490.09
0,6,2,44,197572.41
0,8,2,28,105159.89
0,4,1,27,40807.26
0,7,1,35,143.34
1,10,1,51,125823.79
0,8,2,30,138465.7
0,3,2,27,44008.91
1,8,1,43,66893.28
0,7,1,30,76503.06
0,4,1,41,56784.11
0,8,2,48,175657.55
0,5,2,30,105155.66
0,10,2,41,47468.56
0,6,2,29,64729.51
1,9,1,42,101108.85
1,10,1,47,140938.95
0,10,1,30,37662.49
0,2,2,44,86414.41
0,3,1,34,41820.65
0,8,1,43,127734.16
0,5,1,59,123872
0,7,1,29,113050.92
0,8,2,23,131389.39
0,4,2,45,26589.56
0,9,2,25,195463.35
1,5,2,49,108876.75
0,8,2,28,136054.45
0,8,2,34,182262.66
0,10,2,29,129209.09
1,6,1,44,64853.51
0,1,2,47,148989.15
0,2,1,32,71047.51
0,8,2,30,185341.63
0,5,1,30,137793.35
0,2,1,32,198317.23
0,4,2,43,162137.5
1,7,1,52,109688.82
1,3,1,37,36320.87
0,2,2,44,31384.86
0,10,1,34,114083.73
0,8,1,66,163331.65
0,10,1,34,50777.77
1,10,2,63,30772.86
1,3,1,60,113796.15
1,0,2,61,188729.08
0,8,2,51,86701.4
0,1,2,39,153129.22
0,6,1,36,19825.09
0,10,2,29,12186.83
1,5,1,62,86920.97
0,7,1,31,35408.77
0,8,2,59,165576.55
0,4,2,31,48226.76
0,6,2,30,199454.37
0,9,2,34,118749.58
0,6,2,33,151623.91
0,10,2,37,172097.95
0,9,2,44,87677.15
0,1,2,24,21858.28
0,9,1,37,123866.28
0,3,1,34,74694.41
1,9,1,39,16770.31
0,7,1,60,49424.6
0,6,2,27,172031.22
1,9,1,34,183021.06
1,9,1,41,73979.85
0,1,2,27,26265.18
0,8,2,19,24857.25
0,1,1,73,167969.15
0,1,1,35,189307.7
0,2,2,36,99770.3
0,8,1,35,119712.78
0,9,2,25,168607.74
0,2,2,34,83087.13
0,8,2,66,130664.79
1,1,1,29,133267.69
1,2,3,38,67029.82
0,2,2,33,141031.08
0,8,1,45,125110.02
0,5,2,23,117832.39
0,4,2,34,198817.72
0,9,1,37,146411.6
1,6,1,52,131312.56
0,7,1,40,141652.2
0,6,1,41,64477.25
0,2,2,41,191215.61
0,8,2,39,37090.44
0,6,2,38,57517.71
1,3,2,60,63241.21
1,7,1,36,44567.83
0,5,2,38,135337.11
0,9,2,21,33964.03
0,7,1,35,61623.19
0,3,2,26,168989.77
0,8,1,26,74425.41
0,4,2,51,178929.84
1,1,2,43,101382.86
0,7,2,31,180769.55
0,4,1,40,92378.54
0,3,2,37,38252.25
0,10,1,36,146111.35
0,9,1,36,72350.17
0,6,1,42,48242.38
0,4,2,64,148305.82
0,1,1,50,2326748
0,6,2,35,41549.64
1,9,2,49,138656.81
0,5,2,29,12510.53
0,7,2,41,43889.41
0,3,2,38,192800.25
0,1,2,40,75762
1,6,1,39,9854.72
0,2,1,41,115724.78
0,4,2,35,106303.4
0,7,1,50,183868.01
0,3,1,34,153895.46
0,9,1,34,66695.71
0,7,2,43,173851.11
1,2,1,46,177423.02
1,0,1,33,109096.71
0,1,2,40,166656.18
0,2,2,33,176921
0,1,1,36,98413.1
0,9,2,27,77500.81
0,4,1,42,119747.08
0,7,2,35,160387.98
0,1,1,39,193715
0,2,2,53,28045.77
0,10,2,40,150757.35
0,3,1,29,82252.28
0,4,2,38,154395.56
1,5,4,50,83866.35
0,7,1,42,39830.1
0,8,1,38,12429.22
1,3,1,43,18772.5
0,6,2,39,9574.83
0,10,1,43,188486.94
0,5,2,26,64716.08
0,6,2,36,84749.96
0,1,2,37,180551.76
0,10,2,32,60907.49
0,4,1,24,174107.04
0,7,1,43,110405.9
1,2,1,59,187636.06
1,8,2,38,66580.13
0,5,2,29,178779.52
0,2,2,72,70783.61
0,3,1,34,46772.36
0,7,1,38,163327.27
0,8,1,38,103760.53
0,0,2,41,107839.03
1,8,1,42,32900.41
0,3,1,30,193984.6
0,2,2,30,140889.32
0,0,1,34,125646.82
0,6,2,50,20344.02
0,9,2,36,174268.87
1,3,1,46,108500.66
0,1,1,24,83247.14
1,9,1,47,121840.2
0,2,2,43,132908.07
1,4,1,49,100075.1
0,1,1,29,119327.75
0,2,2,39,136737.13
0,5,2,28,22356.97
1,2,3,38,10137.34
0,4,2,45,158379.25
0,1,1,36,94570.56
1,8,1,37,980.93
0,3,1,23,95583.45
0,9,1,39,86044.98
1,10,2,49,166236.38
0,5,1,34,5240.53
0,5,1,32,150684.23
0,10,2,46,129508.96
0,2,1,39,70665.16
0,8,1,40,102085.35
0,1,2,34,195052.12
1,8,1,51,93739.71
0,6,1,40,65612.12
0,3,2,41,160095.48
0,2,2,71,49506.82
0,2,1,51,92406.22
0,5,2,39,7415.96
0,9,1,35,25059.06
1,4,1,40,116816.54
0,3,1,36,144078.02
0,0,2,32,126675.62
0,3,1,34,183682.09
0,10,1,32,166850.57
0,9,2,29,27359.19
1,5,1,48,101314.65
0,9,2,32,27979.16
0,7,2,24,109470.34
0,5,2,31,93713.13
0,6,1,39,74870.99
1,1,1,36,192387.51
0,6,2,46,73457.55
0,7,2,62,61120.75
1,4,1,52,90964.54
0,8,1,32,116969.73
0,3,2,36,92118.75
0,1,2,37,48357.9
0,9,2,35,197325.4
1,8,4,55,135853.62
0,2,2,46,169122.54
0,2,2,32,164170.46
0,8,2,28,199909.32
0,0,2,39,83295.09
0,1,2,29,39382.06
0,4,1,35,184748.23
0,5,1,69,62280.91
1,5,1,55,196794.11
1,4,2,26,144682.17
0,10,2,32,196342.66
0,6,1,37,41516.44
1,1,1,43,112026.1
1,9,1,54,52035.29
0,1,1,31,185466.85
0,8,1,47,80149.27
0,9,2,34,170980.86
0,7,2,38,185827.74
0,4,2,34,113407.26
0,9,2,37,67734.79
0,8,1,37,3363.36
0,1,2,49,135757.27
0,2,1,35,22314.55
0,7,1,28,129526.57
0,2,1,43,37266.43
1,3,1,48,60017.46
0,10,2,46,153015.42
0,5,1,35,54209.02
0,7,1,23,114603.96
1,10,1,47,165849.49
1,3,3,42,16392.72
1,8,1,54,162719.69
1,4,1,50,107112.25
0,8,2,42,41823.22
0,6,1,37,99907.29
0,8,2,52,178229.04
0,1,2,26,22095.73
1,8,1,26,197861.16
0,9,1,44,138328.24
0,0,1,38,137276.83
1,1,2,52,21834.4
0,9,1,37,119890.86
0,8,1,58,24564.7
0,8,1,43,10209.8
0,7,2,25,83449.65
0,0,1,33,81508.1
0,7,2,51,32626.21
0,2,2,61,43982.41
0,3,2,40,124874.23
0,4,1,32,118324.75
0,2,1,33,22113.93
0,1,2,43,31962.77
0,0,1,41,105746.94
0,2,2,29,39925.52
0,2,2,31,127630.88
0,2,1,41,28778.98
0,3,1,35,10008.68
0,3,2,35,24482.16
0,6,2,35,98618.79
0,8,1,32,16281.94
0,3,2,37,121239.65
0,0,1,25,42669.37
0,7,1,41,164924.11
0,6,1,43,157337.29
0,5,1,36,153831.6
0,5,2,37,168781.8
0,10,1,31,168469.65
0,2,2,28,170829.87
1,1,1,42,86207.49
0,8,1,40,61164.45
0,4,1,35,133287.73
0,4,2,43,77128.23
0,8,2,28,77660.03
0,5,1,32,56897.1
0,2,2,33,72945.32
0,10,1,38,45418.12
0,9,2,38,158527.45
0,9,1,37,111312.96
0,6,1,32,138759.15
0,7,1,36,190588.59
0,6,1,33,79099.64
0,3,2,33,138613.21
0,7,2,38,194230.82
0,8,1,20,110252.53
0,9,2,31,106117.3
1,7,1,40,169642.13
0,9,2,54,116179.92
1,8,2,59,91.75
0,6,2,42,187839.9
0,3,2,41,121098.65
0,3,1,34,30972.06
0,7,1,60,30314.04
0,5,2,41,14479.29
0,6,1,31,196395.25
0,8,1,40,19512.38
0,9,3,67,72318.77
0,2,2,34,96615.23
0,5,2,34,30772.22
0,2,2,61,161217.18
0,2,2,23,66795.78
0,4,2,28,123969.64
1,6,2,47,13783.77
0,2,1,29,168924.41
0,7,1,36,134778.01
0,9,1,37,119782.89
0,2,1,45,52167.97
0,1,1,18,167689.56
1,2,1,51,140800.66
0,7,2,39,19823.02
0,5,2,27,72969.9
0,2,2,34,143711.02
1,0,1,49,180862.26
0,2,2,45,125658.28
0,3,1,36,125870.5
1,1,1,41,15126.32
1,8,1,50,22457.25
0,1,2,44,82614.89
0,3,1,38,32919.42
0,5,1,49,126223.84
0,5,1,29,112010.02
0,5,2,39,180962.32
1,1,1,47,128882.66
1,5,1,27,177614.17
0,4,1,23,174570.55
0,9,1,41,178373.93
0,5,2,40,103396.08
0,6,2,33,59129.72
0,9,2,33,683.37
0,6,2,31,145567.34
1,5,1,47,48137.08
0,3,2,35,90876.95
0,5,2,30,198543.09
1,2,1,55,106202.07
1,8,2,46,166896.01
0,0,2,33,74804.36
0,6,1,48,116971.05
0,9,2,34,163783
1,1,3,33,70221.13
0,1,2,38,107841.77
1,3,2,64,79623.28
0,3,1,39,138399.67
0,2,1,49,182765.14
0,7,2,30,186648.19
0,5,2,30,149587.92
0,9,2,41,129050.67
0,1,2,38,47764.99
1,4,2,32,172792.43
0,1,1,26,64436.16
0,3,1,44,167461.5
0,6,2,43,98348.66
1,5,2,60,41536.59
0,5,2,41,72462.25
1,9,2,40,112465.19
0,1,1,27,64511.44
0,8,2,36,91830.75
1,7,1,52,190806.36
0,1,1,27,112311.15
0,6,2,81,72276.24
0,7,2,54,84920.49
0,5,2,36,17348.56
0,8,2,40,82870.75
1,6,1,47,32080.69
0,5,2,42,120512.08
0,2,2,29,179032.68
0,3,2,35,95623.28
1,8,1,36,110035.88
0,4,1,34,168822.01
0,5,1,39,77705.75
0,6,1,40,49815.62
1,2,1,38,65632.33
0,4,1,31,169361.89
0,0,1,32,1030410
0,2,2,38,23974.85
0,9,1,37,199929.17
0,7,2,43,40023.7
0,5,2,32,72946.95
0,2,2,29,170421.13
0,6,2,35,58879.11
0,6,2,38,25059.05
0,2,1,61,29909.84
0,3,2,29,158043.11
1,6,1,34,14032.62
0,5,1,31,49809.88
1,10,3,52,28806.32
0,9,1,38,90490.33
0,10,1,41,75825.57
0,10,1,33,158336.36
0,9,2,29,143454.95
0,5,2,40,117279.49
0,9,1,73,114283.33
0,2,1,29,994.86
0,5,2,36,124795.84
0,2,2,36,77592.8
0,3,2,62,105986.01
0,6,2,32,33606.52
0,6,2,23,134188.11
1,5,1,40,159718.27
0,4,1,58,85148.78
0,0,1,40,119059.13
0,1,2,29,122998.26
0,7,1,33,117841.06
0,5,2,37,160593.41
1,2,1,34,174189.04
1,4,2,51,68260.27
1,10,1,39,58854.88
1,1,1,43,87994.95
1,6,1,40,150659.35
0,5,2,39,109098.39
0,4,1,27,104112
0,5,2,33,122949.71
0,1,1,36,21807.16
0,3,1,40,32319.93
1,7,1,49,190457.87
0,4,1,20,177738.98
0,0,1,38,80425.65
1,10,1,59,9445.42
0,5,2,29,174825.57
0,7,2,21,175743.92
0,8,2,43,54949.73
0,9,2,35,183752.91
0,8,1,34,46038.28
0,10,1,43,78941.59
0,6,1,45,198398.68
0,4,2,40,188892.19
0,9,1,35,169286.74
0,8,2,37,145004.39
0,7,2,43,55809.92
0,4,1,28,54272.12
0,1,2,49,192440.54
0,4,1,23,103697.57
1,9,3,36,119110.03
0,5,2,27,194681.6
0,2,2,39,158948.63
1,2,1,46,165122.55
0,7,2,32,189402.71
0,10,1,31,158027.57
0,7,1,32,3815.48
0,4,2,24,162809.2
0,10,1,40,89519.47
1,7,1,63,25165.36
0,6,1,47,126012.57
0,7,2,36,20109.21
0,2,1,46,58257.23
1,2,1,35,172269.21
0,1,1,26,29818.2
0,8,1,43,114659.81
0,6,2,45,147184.74
0,2,3,30,15039.41
0,9,1,54,76621.49
0,8,1,39,92985.78
1,8,1,43,6009.27
0,1,2,61,191370.97
0,7,1,38,188225.67
0,9,2,35,11743.89
0,3,1,28,136846.75
0,6,1,39,164248.33
0,10,2,34,154631.35
0,2,2,44,149665.65
0,1,1,47,91574.92
0,0,1,28,127233.39
0,7,1,42,56650.47
0,4,2,56,84644.76
0,6,2,35,148238.16
0,3,2,58,193502.9
0,4,1,38,38020.05
0,4,2,28,176750.81
0,9,2,32,176580.63
0,8,2,46,133059.15
0,6,1,30,100843.82
0,1,2,58,30484.19
0,8,1,26,42330.58
0,7,1,40,193309.58
1,4,1,29,112813.79
0,9,2,37,68008.85
0,3,1,34,132673.22
0,4,1,28,22001.91
1,6,1,26,100200.4
0,6,1,30,122604.44
0,1,2,43,100564.37
0,9,1,31,5419.31
1,4,2,51,123587.83
0,5,2,30,13935.32
0,0,1,31,87060.77
1,0,1,52,4859.59
1,5,1,52,21085.17
0,2,2,44,26733.86
0,1,1,24,89734.7
1,0,1,36,179540.73
0,6,2,38,173219.09
0,10,2,37,37411.35
0,4,1,40,80852.11
1,10,2,39,43174.49
1,10,4,37,70927.11
0,10,2,30,54265.55
0,5,2,31,41872.17
1,2,1,48,15068.53
0,4,1,31,25950.49
1,4,1,60,197727.14
1,4,1,37,79555.08
0,3,1,28,15607.27
0,0,1,67,134612.48
0,0,1,39,159830.58
0,4,2,32,162961.79
0,5,2,27,192427.16
0,5,2,31,92647.94
0,2,1,39,180022.39
0,5,1,35,183584.14
0,8,2,35,28750.67
0,10,1,38,74846.67
1,9,3,49,89729.3
0,4,1,31,61843.73
1,4,1,49,24770.22
0,4,1,27,80587.27
0,6,1,47,116286.25
1,4,2,40,129333.69
0,4,2,50,129372.94
0,7,2,32,18149.03
0,10,2,46,168369.37
0,8,2,35,67431.28
0,9,2,32,177092.16
0,0,1,37,93736.69
0,3,1,25,131647.31
0,0,2,41,175722.31
0,1,1,20,85606.83
0,7,2,29,64945.57
0,6,2,34,190347.72
0,7,1,39,100791.36
0,0,1,42,167873.49
0,6,1,39,25289.23
0,7,1,31,20388.77
0,10,2,49,145089.64
0,6,2,32,179093.26
1,3,4,41,16025.17
0,7,1,37,9087.81
0,8,2,37,21472.42
0,0,1,20,146752.67
0,3,2,40,132562.23
0,7,2,39,139537.43
0,6,2,61,133672.61
0,6,2,52,38984.37
0,3,2,31,115217.59
0,3,2,60,93844.82
1,1,1,38,22068.83
0,5,1,38,123846.07
0,5,2,32,172638.13
0,2,2,29,1591.19
0,4,1,35,91775.51
0,3,1,21,153920.22
0,8,1,47,71420.16
0,2,2,42,172149.76
0,1,2,31,54706.75
0,9,1,33,183358.21
0,1,1,42,57098
1,3,1,54,156910.46
0,7,1,29,130224.73
0,6,1,35,13946.66
0,5,2,62,38652.96
0,6,1,45,140041.78
0,3,1,31,166187.1
0,1,1,34,139919.38
0,3,2,27,28137.03
0,3,1,61,50368.63
0,5,1,48,94978.1
1,7,1,29,69903.93
0,5,2,32,177607.77
0,9,2,36,196731.08
0,1,2,31,65234.6
0,8,1,33,186281
0,5,2,36,111573.3
0,1,2,74,196767.83
0,5,2,38,72985.61
0,8,1,36,143265.65
0,9,1,45,159268.67
0,9,2,56,54448.41
0,8,1,30,31928.5
0,5,2,27,21793.59
1,7,1,26,21903.62
0,9,1,41,49405.93
0,4,2,43,154908.52
0,10,2,36,182867.84
0,1,1,38,16957.45
0,9,2,40,93717.55
0,5,2,39,61636.22
0,2,2,37,95864.5
0,2,2,40,167400.29
0,0,2,27,131534.96
0,6,1,83,92934.41
0,2,2,47,119808.64
1,2,1,50,9439.31
0,10,2,40,18732.91
0,0,1,37,160162.42
1,7,1,51,53630.9
0,8,1,42,36405.21
1,0,3,49,61446.92
1,6,1,42,194686.78
0,9,1,69,134483.07
0,1,2,27,37769.98
0,6,2,31,2382.61
1,1,1,61,106826.92
0,9,2,35,39511.61
1,9,4,50,196371.13
0,9,2,71,122506.78
0,10,2,41,61994.2
1,2,1,35,192464.21
0,2,1,40,5194.95
0,7,2,35,198256.15
0,5,2,35,62634.94
0,9,2,34,114006.35
0,8,1,19,107994.99
1,9,1,62,48571.14
0,5,1,78,76016.49
0,10,2,25,180808.39
0,4,2,50,849495
0,9,1,49,135841.35
1,5,1,47,183536.24
0,2,1,58,88791.83
0,1,2,29,63732.9
0,10,2,45,1364.54
0,7,2,29,149184.15
0,3,2,28,53394.12
0,3,2,43,97910.06
0,2,1,28,101433.76
0,2,1,50,116944.3
0,9,1,41,113267.48
0,0,1,36,181449.51
0,7,1,34,179913.98
0,4,2,43,98586.14
0,4,3,42,120321.09
0,7,1,63,100538.8
0,8,2,40,98931.5
0,0,1,37,194493.57
0,8,2,43,143628.31
0,8,1,40,167030.51
1,7,1,42,77786.37
1,9,1,46,81014.5
0,9,2,29,41866.26
1,9,1,43,11302.7
0,2,1,39,149384.43
0,2,2,45,169303.65
0,3,1,35,37264.11
0,3,2,35,19515.48
0,9,2,49,103068.22
0,9,1,29,134459.12
0,6,1,36,70496.66
1,9,1,40,175877.7
0,8,2,28,106390.01
0,2,1,39,52138.49
1,4,4,43,18522.91
0,9,1,31,32231.6
0,1,1,30,174225.88
0,1,2,36,102021.39
0,5,1,32,31484.76
1,4,2,48,82469.06
1,2,1,47,110900.43
0,0,1,26,105105.35
0,1,2,35,12674.68
0,2,2,26,93255.85
0,1,1,70,145299.5
0,2,1,45,47139.44
0,7,1,38,167723.25
0,2,2,23,185900.88
1,4,1,57,85876.67
0,8,2,44,1787.85
0,10,2,33,23231.93
0,1,1,32,187740.04
0,5,2,39,100060.54
0,2,1,32,80130.54
0,5,2,37,132467.54
0,0,2,61,96202.44
0,0,2,39,94977.3
1,9,1,43,178827.3
0,8,1,35,192852.67
0,1,2,52,177238.35
0,2,2,40,199753.97
0,7,2,52,66193.61
0,2,2,34,181270.84
0,5,1,39,25407.59
0,3,1,31,20973.8
1,4,1,46,76544.9
0,3,1,69,110509.9
0,6,1,36,164247.51
0,5,2,43,105149.8
1,7,1,36,55868.97
0,6,2,31,178747.43
0,2,1,27,134720.51
0,10,1,55,978.66
0,10,2,34,183387.12
0,5,2,46,155876.06
1,4,4,40,119259.34
0,6,1,26,133720.57
0,10,2,44,170634.49
1,9,1,53,125692.07
0,2,2,43,19150.14
0,6,1,37,86894.67
0,6,2,33,57975.8
0,2,1,27,82938.99
0,1,1,26,79189.4
0,7,2,28,5177.62
0,5,1,34,44510.26
0,9,1,33,190611.92
0,8,1,28,177834.79
0,1,2,40,119446.64
0,4,2,72,50267.69
1,1,2,53,144849.1
0,0,2,39,81901.6
0,9,2,70,42576.86
0,8,1,32,87609.5
0,5,2,33,82820.85
0,5,1,24,155144.12
0,2,2,28,9578.24
0,7,2,39,170392.59
0,7,2,34,3946.29
0,4,2,38,102184.66
0,4,3,38,75609.84
0,5,1,27,26170.08
1,3,3,63,144727.45
0,3,1,31,58134.97
1,10,3,27,94620
0,1,1,33,108764.69
0,9,2,37,149503.54
1,1,1,54,120314.75
0,2,2,41,44205.95
1,5,1,28,6129.61
0,4,1,30,126796.69
1,1,2,41,27509.52
0,8,2,35,42143.55
0,8,2,28,87985.2
0,2,1,33,81884.8
1,3,1,29,2705.31
0,5,2,27,30546.4
0,7,1,27,149402.59
0,4,2,52,118429.02
0,4,2,55,58442.25
0,6,1,39,30414.17
0,2,1,28,58814.41
0,8,2,36,155304.53
0,9,1,47,187943.6
0,7,2,35,43036.6
0,4,2,40,26543.28
0,6,2,46,171928.04
0,7,1,24,35611.35
0,9,2,39,19047.23
0,2,2,56,39820.13
1,2,1,52,129013.59
0,1,1,36,113810.12
0,9,2,45,34749.65
0,4,1,25,56268.98
0,10,2,28,46630.47
0,8,1,22,124906.59
0,0,1,74,134869.93
1,4,2,45,36697.48
0,8,2,51,172200.91
0,2,2,46,137136.46
0,7,1,48,57594.78
1,5,1,41,36548
1,1,1,53,182960.46
0,1,2,35,42117.9
0,0,1,33,199478.05
0,8,1,35,91092.84
1,1,2,40,14090.4
0,3,1,36,178267.07
0,1,1,30,85808.22
0,4,1,37,109659.12
0,6,1,32,161642.08
0,5,1,32,3830.59
0,6,2,32,146636.44
1,3,1,33,144413.92
0,3,1,80,65801.44
0,4,1,35,192486.24
1,4,1,48,120852.85
0,0,1,36,146191.82
1,8,2,43,148412.24
0,10,1,33,164119.35
0,1,2,37,163457.55
0,1,2,25,144978.47
0,6,1,52,67288.89
0,5,2,25,103269
0,8,1,27,106969.98
0,2,1,18,117632.63
0,3,2,29,189777.66
0,6,1,48,66032.65
0,5,1,44,98661.27
0,10,1,28,74687.37
0,6,2,69,149604.18
0,0,1,41,79888.78
0,8,2,26,138775.69
0,1,2,29,154695.57
0,2,2,26,168834.38
0,4,1,33,105817.63
0,5,1,45,48682.1
1,5,1,48,147955.91
0,9,2,28,56185.98
0,9,1,38,81861.1
0,3,1,32,69826.8
0,8,2,37,118059.19
0,7,1,44,112333.22
0,2,2,27,14546.76
0,2,2,18,126172.11
0,8,2,40,3560
0,7,2,35,88878.15
0,0,1,32,84605
0,5,1,38,78268.61
1,6,1,46,120668.46
0,5,2,18,10063.75
1,9,1,40,163989.66
0,9,1,34,60584.33
0,5,2,41,94170.84
0,6,2,41,167181.77
0,5,1,60,38914.51
0,7,2,29,91196.67
1,6,1,45,85869.89
0,2,2,52,57337.79
0,8,1,41,175347.28
1,10,1,42,63092.65
0,6,2,40,109742.55
0,2,2,29,124489.88
1,6,1,29,56971.41
1,3,4,46,130752.01
0,8,1,38,191457.06
0,9,2,37,96442.86
0,6,1,35,122584.29
0,7,2,37,57215.85
0,1,1,57,195940.96
0,7,2,29,105448.74
0,3,2,34,37870.29
0,7,2,43,52534.81
0,1,2,36,141533.19
0,9,1,40,50568.02
0,4,2,31,26116.82
0,5,1,41,152054.33
0,7,2,38,-135778
1,3,3,29,127939.26
1,5,1,72,2605.65
1,7,1,34,57841.89
0,6,1,67,186995.17
1,4,1,46,1333076
0,8,1,39,11682.36
1,5,3,41,106939.34
0,6,2,36,53172.02
0,5,2,39,114388.98
0,9,2,28,2151.17
0,1,2,42,183492.9
1,9,4,38,76582.95
1,6,2,37,104217.96
0,4,1,29,8982.75
0,1,2,33,2952713
0,10,2,30,19500.1
0,8,1,35,79146.36
1,8,1,41,191694.77
1,7,1,18,59645.24
0,7,2,35,55207.88
0,3,2,37,166177.3
0,9,2,30,136356.97
0,1,1,42,148611.52
1,3,1,52,85516.37
0,2,2,34,55120.79
0,0,2,45,131778.58
0,9,1,38,153269.98
0,9,2,28,164864.67
0,6,1,62,20367.68
0,8,1,34,39542
1,2,1,41,19412.8
0,7,2,35,127977.66
0,6,1,20,20508.85
0,10,1,76,176244.87
0,1,1,42,105013.63
0,3,1,71,27597.76
0,7,1,34,121073.23
0,8,1,40,101089.76
0,1,1,28,114258.18
0,1,1,67,22762.23
0,5,2,55,7008.65
0,5,2,61,81299.17
0,7,1,37,147521.35
0,10,2,26,6177.83
0,1,1,35,59374.82
0,7,1,32,157648.12
1,7,1,55,75685.59
0,7,1,33,136540.09
1,3,1,59,97939.4
0,7,2,39,36267.21
0,3,2,31,186064.34
0,9,2,29,176152.7
0,10,2,44,82117.2
0,5,1,28,151925.25
0,9,2,44,142287.65
0,1,2,35,36557.55
0,1,3,40,129975.34
0,2,1,37,21967.15
0,1,2,36,53477.76
1,1,3,33,178067.33
0,4,2,37,171039.56
1,3,2,47,150802.41
0,9,1,35,82951.12
0,2,2,35,57064.57
0,3,1,24,45755
0,3,1,35,176882.08
0,4,1,37,88838.14
0,4,1,33,88592.8
0,8,1,31,26261.42
0,8,1,47,29586.73
1,0,1,40,172321.21
1,0,2,44,158036.72
0,1,1,27,115733.16
0,3,1,31,59927.99
0,9,2,22,44377.65
0,2,1,44,79691.4
0,8,2,31,51503.51
0,5,1,37,62830.97
0,6,1,34,90346.1
0,6,1,31,40467.82
0,10,2,27,51620.94
1,2,1,49,65466.93
1,5,1,40,667.66
0,2,1,31,172437.12
1,1,2,50,106061.47
0,4,2,32,177622.38
0,3,1,35,191520.5
0,9,2,34,95686.6
0,6,1,38,173776.5
0,2,2,41,113089.43
0,8,2,35,149614.81
0,5,1,31,99537.68
1,10,1,71,97893.4
